model,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9
spflow_allbus_spn, 3.5429927019715026e-06,4.214478926234901e-06,5.0041461218724795e-06,5.931018775264771e-06,7.016859719008372e-06,8.286509681794933e-06,9.768260545591167e-06,1.1494264458232062e-05,1.350098090445627e-05,1.5829663749043816e-05,1.85268901208339e-05,2.1645132792381258e-05,2.524337741052435e-05,2.938778552891306e-05,3.41524038621883e-05,3.961991949751452e-05,4.588245993410315e-05,5.304243574430774e-05,6.121342232822866e-05,7.052107563442758e-05,8.110407481038423e-05,9.311508249911592e-05,0.0001067217108903406,0.00012210747865241275,0.00013947274051474576,0.00015903556755649434,0.00018103255222444916,0.0002057195078159584,0.00023337202771598687,0.00026428586519956586,0.0002987770902664187,0.0003371819759648503,0.0003798565632241142,0.0004271758506170016,0.00047953255401048204,0.000537335381038845,0.0006010067670574047,0.0006709800229932835,0.0007476958515508799,0.0008315981967368918,0.0009231294027371299,0.0010227246717836483,0.001130805826636922,0.0012477744013595145,0.0013740041036953603,0.00150983271295042,0.0016555534980082643,0.0018114062601096124,0.001977568123324055,0.002154144211310516,0.0023411583611809804,0.0025385440334534,0.002746135580948941,0.0029636600392494404,0.003190729597712493,0.0034268349043475098,0.003671339351926958,0.003923474488781831,0.004182336698173785,0.004446885297022287,0.0047159422193181165,0.004988193471488884,0.00526219257383111,0.005536366228696764,0.005809022474297194,0.00607836158206171,0.006342489923310514,0.006599436956016728,0.006847175356581231,0.007083644143712071,0.007306774420863005,0.007514517122015331,0.007704871917418593,0.007875916265547471,0.008025833532386967,0.00815293917963751,0.008255704270878754,0.008332775949896907,0.00838299506079856,0.008405411619197967,0.008399299292549026,0.008364170280929117,0.008299791900414901,0.008206205700484834,0.00808374910836893,0.007933078486220511,0.007755191290527237,0.007551443970136805,0.007323561572782695,0.007073634951167441,0.006804102078210729,0.0065177112814589775,0.006217466039547089,0.005906553086680914,0.005588257616050559,0.00526587102874201,0.0049425976721532445,0.0046214671963895025,0.004305258515291406,0.003996440015923554
spflow_allbus_mspn, 0.0006676523930791712,0.0006676523930791712,0.0006676523930791712,0.0006676523930791712,0.0006676523930791712,0.0006676523930791712,0.0006676523930791712,0.0006676523930791712,0.00046270278140412836,0.00046270278140412836,0.0008885347344913064,0.0008885347344913064,0.0008885347344913064,0.0008885347344913064,0.0008885347344913064,0.0008885347344913064,0.0008885347344913064,0.0008028383816185199,0.0008028383816185199,0.0008028383816185199,0.0014795726164278044,0.0014795726164278044,0.0014795726164278044,0.0014795726164278044,0.002262085825930633,0.002347782178803419,0.002347782178803419,0.002347782178803419,0.0035548222351225634,0.004077787207454877,0.004454737144380191,0.00166603554802294,0.00166603554802294,0.00166603554802294,0.0017702892400733308,0.0017702892400733308,0.0022862127213969115,0.0029553225828652537,0.003271654890872875,0.0034464947863443686,0.003982596204605112,0.003982596204605112,0.0034840991347229243,0.0024452106810670298,0.00364915237661335,0.005230813916651459,0.005230813916651459,0.005230813916651459,0.00608470771081334,0.00608470771081334,0.01131729969943566,0.00914269264966355,0.007244698801617819,0.00555484272277102,0.005420564695380656,0.005229831948495056,0.005229831948495056,0.004896991369533382,0.007672306859049939,0.008996879340469688,0.011529852544065331,0.011529852544065331,0.011529852544065331,0.01123867454174434,0.008387300895409795,0.013513899933321095,0.016993555321404927,0.017422037085768855,0.02080174924346246,0.021745255213905287,0.023720399962949994,0.02034068780525639,0.01097380698186795,0.004968984083303185,0.0041920327936343866,0.0051346926752350325,0.0051346926752350325,0.0051346926752350325,0.009546374071358603,0.043254863602961935,0.0594451956619864,0.0594451956619864,0.04142256759699608,0.040923306728553564,0.0349541390312601,0.03408060502429713,0.03077522565817628,0.031351189505752955,0.031351189505752955,0.031351189505752955,0.047789970861157445,0.0448415147035236,0.04386059834776204,0.023814620808737877,0.017965496598980363,0.017965496598980363,0.019144879062033895,0.026352415838773215,0.026352415838773215,0.026352415838773215
mspn_allbus, 0.050281591416535175,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,2.9141620888351394,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,5.205267557861437,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,12.508166240650494,0.0516974020967022,0.05035898308252324,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.05049020063293295,15.589726000495986,0.05206481123784937,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.05216978527817716,78.09617777572483,0.05138247997571891,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.05605382477030439,48.1693998918721,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,76.97857437945109,0.082612256973228,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.09547157691337937,256.0763421416209,0.12775109431416648,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.1261239966890862,169.1419970028738,0.05920304598013728,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.053980587473831075,0.11688628114024306
mspn_allbus_threshold, 0.0002690994217878765,0.001514098623999835,0.0027590978262117915,0.0027859906020933226,0.002183194441519842,0.0015764575875731042,0.000969720733626363,0.0005778005142332896,0.00042022571435330696,0.00036761663477202436,0.0003577649566318006,0.000898084008885694,0.001438277038518612,0.0012954102562509834,0.0010017222273175721,0.000707918527437252,0.000771922064951978,0.0010956464129063545,0.0016431695760026595,0.0021906927390989667,0.002346864352747419,0.0023842840979196836,0.0022768708084192316,0.002050844879713911,0.0018345468075566924,0.0026435939608528748,0.004384245843156863,0.006492491434880809,0.008562145168543313,0.00901795159013893,0.008861647978489222,0.009807864736823003,0.00869489744473265,0.005558302270779961,0.003291599326479538,0.00173339467741211,0.0015318784630905925,0.0027481758663735717,0.0052320108614998155,0.007756699533845782,0.009537399774520781,0.01168410593715814,0.010443121575927866,0.008458174444726109,0.0075316910189331555,0.009664077948584829,0.013369808672872638,0.020421039345618914,0.02869955658636687,0.03458132801058436,0.03899724007480172,0.03293392822345896,0.021812196533270954,0.011243337065249213,0.005759402693504793,0.00430925553346615,0.010392975823279983,0.018515145819151632,0.03020796293994138,0.0381332852062208,0.03626736094411084,0.0274240463331617,0.01761829947439324,0.007895692397939837,0.0057879145196110355,0.009827320810763299,0.015079367939953027,0.02588963673449107,0.04525983011201125,0.06015042861931609,0.06939912664534548,0.05655997694258287,0.03777596424614139,0.020723091077262248,0.015186870587048021,0.011205834717035663,0.02215125472003501,0.07034544033986412,0.12208800231103066,0.15885383435385708,0.15326075386415408,0.12202666179866116,0.07664379669792676,0.045799950463587764,0.02632876482243773,0.013941081660852818,0.024152243774913245,0.05353494081140737,0.0936473599071959,0.12826682161069536,0.11980073531788249,0.08775841277487492,0.05333162148593065,0.03147726113270942,0.02782054250605006,0.03794278774990167,0.054827609837403916,0.07511173362330983,0.0851655763328843,0.04935456065775023
mspn_allbus_min_slice, 0.050281591416535175,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,2.9141620888351394,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,5.205267557861437,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,12.508166240650494,0.0516974020967022,0.05035898308252324,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.05049020063293295,15.589726000495986,0.05206481123784937,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.05216978527817716,78.09617777572483,0.05138247997571891,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.05605382477030439,48.1693998918721,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,76.97857437945109,0.082612256973228,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.09547157691337937,256.0763421416209,0.12775109431416648,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.1261239966890862,169.1419970028738,0.05920304598013728,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.050280252552277416,0.053980587473831075,0.11688628114024306
allbus_fastiamb, 1.2964366349908886e-08,2.2803784958826894e-08,3.9458364531289967e-08,6.716573360152674e-08,1.1246905009496827e-07,1.8526566040400284e-07,3.00215793234079e-07,4.785738113833025e-07,7.504836163028717e-07,1.1577386290253883e-06,1.7569403558528527e-06,2.6228949964414913e-06,3.851965986837286e-06,5.56495896756606e-06,7.908969390675067e-06,1.1057495383588962e-05,1.5208040906122894e-05,2.057644276806544e-05,2.7387285074954535e-05,3.5860043016881275e-05,4.6191034001846e-05,5.853183128617862e-05,7.296546481268463e-05,8.94824144236358e-05,0.00010795898368628608,0.0001281410069636301,0.00014963587427989518,0.00017191547593599195,0.00019433184489242686,0.00021614605504281938,0.00023656944063513963,0.00025481462711278137,0.00027015243994841164,0.00028196972384250766,0.00028982265935189504,0.00029348042742956195,0.00029295505589638454,0.00028851487861100776,0.0002806810351252335,0.0002702085498132222,0.00025805544264665423,0.00024534475237161324,0.00023332508176911263,0.0002233351917934074,0.00021677727939460966,0.00021510198294604288,0.00021980606496784723,0.00023244137574612183,0.0002546313819181982,0.00028808953340543505,0.00033463231037786205,0.00039617918508723653,0.00047473215804837333,0.000572329127047206,0.0006909681620850157,0.0008325036811968429,0.0009985202455835814,0.0011901946865451353,0.0014081617959905421,0.001652401966144435,0.0019221700488728053,0.0022159825894203064,0.0025316751210913116,0.0028665325951617686,0.00321748513544704,0.0035813496581662365,0.003955087453161475,0.004336040688817528,0.0047221088105227765,0.005111830079235724,0.005504344131398259,0.005899227328746924,0.006296211594906079,0.0066948164243917025,0.007093939581858643,0.007491461852578899,0.007883923183311815,0.008266321137246532,0.008632068711138077,0.00897312943250834,0.00928032629523258,0.009543800742608192,0.009753581405091152,0.0099002115923732,0.009975380427931125,0.00997250466880949,0.009887215464477135,0.009717714885373374,0.00946497925019555,0.00913279864800213,0.008727653610215654,0.008258440144842706,0.0077360631516190225,0.0071729255788134045,0.006582346487732148,0.005977945218956596,0.005373030705590809,0.0047800342132973085,0.004210020104134828,0.0036723026356949616
allbus_hcaiccg, 5.170258806429079e-11,1.0580202592733821e-10,2.1332559512067712e-10,4.237896623428494e-10,8.294880235818576e-10,1.5996258269862285e-09,3.0392968531563854e-09,5.689493010264207e-09,1.049349680278117e-08,1.9068415747805915e-08,3.413965222563344e-08,6.022223877777146e-08,1.046675447778288e-07,1.7923767836519606e-07,3.0242264419636615e-07,5.027747312516162e-07,8.235955857225722e-07,1.3293650045023632e-06,2.11433302614715e-06,3.313689768366983e-06,5.1176576231095885e-06,7.788692336289302e-06,1.1681708756416525e-05,1.7266845815341327e-05,2.5153749468662652e-05,3.6115699357423456e-05,5.11111813497959e-05,7.129979424545271e-05,9.804878902294813e-05,0.00013292621415202647,0.00017767673294905427,0.00023417682795333976,0.0003043674081660231,0.0003901638059963778,0.0004933457041997759,0.0006154324582932786,0.00075755224565492,0.0009203160539642062,0.0011037092531814144,0.0013070139441466555,0.0015287741274982733,0.0017668128697725584,0.0020183061931267295,0.0022799127859975104,0.002547952468931316,0.002818620456241346,0.0030882196708114104,0.0033533904329941513,0.0036113162535085738,0.0038598863754223315,0.004097799914078405,0.004324602368756682,0.004540652104209637,0.0047470211923832184,0.004945340887411167,0.005137606307496336,0.005325957251778858,0.005512452472692036,0.005698853453242161,0.005886431323021977,0.006075807593801081,0.006266836462223562,0.006458533905927334,0.006649056851616925,0.006835734242118871,0.007015150607992583,0.007183281394196337,0.007335677453952074,0.0074676935709020505,0.007574752576756493,0.007652632800527756,0.007697762646273838,0.007707502643368379,0.007680393012279135,0.007616344262778097,0.007516750055850021,0.00738450572491657,0.007223922355078436,0.0070405347083882745,0.006840810794825736,0.006631780525992878,0.006420609540719914,0.006214150877190587,0.006018510781429823,0.005838664994652358,0.0056781581676942664,0.005538911878728607,0.005421156788694527,0.005323492828622992,0.005243069280623271,0.0051758655658007404,0.005117044753212241,0.0050613462380934855,0.005003482271590644,0.004938505127671814,0.004862117229491292,0.004770904651269733,0.0046624838808031225,0.004535561265919526,0.0043899129463167855
allbus_hcbiccg, 4.4173702770416686e-11,8.841556751710907e-11,1.7464702649306446e-10,3.4043857137578107e-10,6.548514700856042e-10,1.2429633710958472e-09,2.3279501843890972e-09,4.302097554721198e-09,7.844623506785484e-09,1.4113851804822326e-08,2.505524997086793e-08,4.388652374124109e-08,7.584785752478514e-08,1.2934095723040376e-07,2.17625822768609e-07,3.612992362102962e-07,5.918421750206962e-07,9.565904540748472e-07,1.5255457960454043e-06,2.4004902969896357e-06,3.726877308320028e-06,5.708921758107578e-06,8.62817388283883e-06,1.2865601406840177e-05,1.8926798767500735e-05,2.746937104521524e-05,3.933080795854224e-05,5.5554303470479286e-05,7.740906349042782e-05,0.00010640079866537312,0.00014426748786856036,0.00019295532185328838,0.00025457020757163563,0.00033130151769079886,0.00042531701935977326,0.0005386310993496961,0.0006729523382314595,0.0008295207984005044,0.0010089495151868948,0.0012110879122202247,0.0014349264490156875,0.0016785610801308532,0.0019392326229472694,0.00221344982985935,0.002497196246610356,0.0027862107132938228,0.0030763209521502926,0.003363800659151592,0.0036457144391030963,0.0039202130570283366,0.004186744500590399,0.004446154161946962,0.004700659123353055,0.004953695419336882,0.005209651152796863,0.005473510308841053,0.005750440254003296,0.006045359183421817,0.0063625180976041,0.006705126136667153,0.007075039913699883,0.007472528870965245,0.007896121503999471,0.008342532835331033,0.008806672132893236,0.009281730919315334,0.009759353349134341,0.010229892176479483,0.010682752067552648,0.011106816874970142,0.011490948687245659,0.011824535178495242,0.012098050184517893,0.012303583221492368,0.012435289431569414,0.012489714010044645,0.012465955094802673,0.012365645434070979,0.012192753562025916,0.01195322642555884,0.011654513858349595,0.011305027881475005,0.010913594505101792,0.01048895198327335,0.010039338361952952,0.009572194984172396,0.009093994471131836,0.008610184790377359,0.008125228024237196,0.007642705016388434,0.0071654556027654,0.0066957278283026785,0.006235316724261706,0.005785681757856614,0.005348039935763651,0.00492343722981112,0.004512803758526665,0.004116998094073962,0.003736843944316289,0.003373159449871998
allbus_iamb, 1.4447959134101113e-11,2.5990702765788237e-11,4.6102743476980984e-11,8.068706523801632e-11,1.394351511429618e-10,2.3812785287473234e-10,4.023024279929382e-10,6.731124091957184e-10,1.1167240914985089e-09,1.8394293494040095e-09,3.0119838313302207e-09,4.9087483782390655e-09,7.970348201446949e-09,1.290317913061244e-08,2.0835652659860107e-08,3.3560053718155896e-08,5.39006585415064e-08,8.626343887068319e-08,1.3743991530793187e-07,2.177564826113985e-07,3.426789034450336e-07,5.349968097977201e-07,8.277213702715752e-07,1.267826996629964e-06,1.9209521283404864e-06,2.8771441076819525e-06,4.257692336316961e-06,6.223051294524009e-06,8.981825962022021e-06,1.2800797439226685e-05,1.8016028693292393e-05,2.504522703018944e-05,3.4401754201884286e-05,4.671094396998486e-05,6.272965069212772e-05,8.337010872307813e-05,0.00010972908985930788,0.00014312284197567213,0.0001851272257696254,0.00023762074775248284,0.00030282584226210853,0.0003833409774586757,0.00048215334346827225,0.0006026196107297831,0.0007484012419166804,0.0009233418377240912,0.001131277586451598,0.0013757783321865207,0.0016598258457573367,0.001985446753824255,0.0023533288503388332,0.0027624593408558202,0.0032098299550665853,0.003690255021748619,0.00419634336054725,0.004718652981060763,0.005246039996529678,0.005766191861122478,0.0062663128645517015,0.006733909975660216,0.007157612628600112,0.00752795314417188,0.00783803624813767,0.00808403629371407,0.008265477742515598,0.008385275689533336,0.008449535775768196,0.008467133866563836,0.008449113108931169,0.008407948009964262,0.008356731539704438,0.008308342319660615,0.008274645646468284,0.008265775618937706,0.008289537182385944,0.00835095748628546,0.008452006311773055,0.008591495941176634,0.008765161973225067,0.008965918339477123,0.009184272147458993,0.009408876894978027,0.00962719597796144,0.009826242207710011,0.00999335335931796,0.010116958926340638,0.010187289895597565,0.010196982404417682,0.01014152867917025,0.010019535662718595,0.009832763784136427,0.009585935229462945,0.009286321698106254,0.008943143846288996,0.008566835522833403,0.008168242265045937,0.007757832397465302,0.007344998436139124,0.006937515749739947,0.006541205657503815
